Order ID,Pizza Type,Turtle,Quantity,Price,Order Date,Delivery Location
ORD-13399,Cheese,Leonardo,5,23.21,2024-05-07,April's Apartment
ORD-13400,Meat Lovers,Michelangelo,2,15.78,2024-02-18,Sewer Lair
ORD-13401,Veggie,Donatello,4,21.76,2024-06-05,Sewer Lair
ORD-13402,Supreme,Raphael,5,10.82,2023-11-28,Rooftop
ORD-13403,Supreme,Leonardo,4,24.19,2024-06-14,Sewer Lair
ORD-13404,Supreme,Raphael,5,14.81,2024-03-31,Central Park
ORD-13405,Cheese,Michelangelo,5,21.33,2024-02-11,Rooftop
ORD-13406,Meat Lovers,Leonardo,1,22.04,2024-01-25,Central Park
ORD-13407,Veggie,Michelangelo,1,23.11,2023-09-20,Rooftop
ORD-13408,Veggie,Leonardo,5,18.64,2024-03-16,Sewer Lair
ORD-13409,Supreme,Leonardo,4,12.3,2024-01-15,April's Apartment
ORD-13410,Hawaiian,Donatello,3,10.7,2023-09-06,Sewer Lair
ORD-13411,Meat Lovers,Michelangelo,4,23.77,2023-10-04,Rooftop
ORD-13412,Supreme,Michelangelo,2,18.82,2023-12-03,Central Park
ORD-13413,Cheese,Leonardo,4,20.79,2023-08-02,Rooftop
ORD-13414,Supreme,Leonardo,1,21.38,2023-08-05,Sewer Lair
ORD-13415,Meat Lovers,Michelangelo,4,11.73,2024-04-16,Rooftop
ORD-13416,Supreme,Leonardo,4,19.95,2024-04-05,Central Park
ORD-13417,Hawaiian,Raphael,2,11.67,2023-09-05,April's Apartment
ORD-13418,Pepperoni,Raphael,1,23.3,2024-02-15,Sewer Lair
ORD-13419,Pepperoni,Raphael,1,21.3,2024-06-09,April's Apartment
ORD-13420,Cheese,Leonardo,2,10.81,2024-06-17,Central Park
ORD-13421,Hawaiian,Michelangelo,2,15.7,2024-01-21,April's Apartment
ORD-13422,Supreme,Leonardo,4,16.2,2023-08-21,April's Apartment
ORD-13423,Veggie,Michelangelo,3,21.19,2024-07-31,Rooftop
ORD-13424,Cheese,Donatello,3,19.5,2024-05-10,April's Apartment
ORD-13425,Hawaiian,Michelangelo,4,12.97,2023-09-07,Rooftop
ORD-13426,Supreme,Leonardo,5,23.72,2024-05-12,April's Apartment
ORD-13427,Cheese,Michelangelo,3,16.09,2024-07-26,Central Park
ORD-13428,Cheese,Raphael,5,23.25,2024-02-11,Sewer Lair
ORD-13429,Cheese,Leonardo,5,14.71,2023-12-04,April's Apartment
ORD-13430,Pepperoni,Raphael,2,10.06,2024-01-02,Rooftop
ORD-13431,Veggie,Raphael,2,15.25,2024-07-16,Central Park
ORD-13432,Supreme,Donatello,3,17.06,2023-11-11,April's Apartment
ORD-13433,Pepperoni,Raphael,4,24.94,2024-01-29,Sewer Lair
ORD-13434,Meat Lovers,Michelangelo,3,23.72,2024-05-23,Central Park
ORD-13435,Meat Lovers,Leonardo,2,19.95,2024-06-22,Sewer Lair
ORD-13436,Veggie,Donatello,3,15.64,2024-04-11,Rooftop
ORD-13437,Cheese,Raphael,2,17.01,2023-11-08,Sewer Lair
ORD-13438,Supreme,Donatello,3,10.46,2024-06-18,Central Park
ORD-13439,Cheese,Raphael,4,12.76,2023-08-09,April's Apartment
ORD-13440,Pepperoni,Leonardo,4,12.99,2024-04-14,Central Park
ORD-13441,Pepperoni,Leonardo,1,19.54,2023-11-19,Sewer Lair
ORD-13442,Supreme,Raphael,1,16.79,2024-04-22,Sewer Lair
ORD-13443,Cheese,Raphael,1,16.52,2024-03-06,Central Park
ORD-13444,Hawaiian,Raphael,2,16.14,2024-07-19,Central Park
ORD-13445,Veggie,Donatello,3,15.83,2023-10-30,Central Park
ORD-13446,Cheese,Michelangelo,1,11.93,2024-03-19,Central Park
ORD-13447,Veggie,Donatello,2,14.98,2024-05-11,Sewer Lair
ORD-13448,Pepperoni,Michelangelo,3,12.62,2023-09-22,Rooftop
ORD-13449,Hawaiian,Donatello,2,13.87,2024-01-06,Rooftop
ORD-13450,Hawaiian,Michelangelo,4,15.27,2024-04-20,Sewer Lair
ORD-13451,Meat Lovers,Leonardo,3,16.58,2024-07-12,Central Park
ORD-13452,Pepperoni,Leonardo,4,13.28,2024-03-24,Rooftop
ORD-13453,Cheese,Raphael,3,18.98,2024-05-03,Central Park
ORD-13454,Veggie,Michelangelo,1,12.59,2023-09-17,Central Park
ORD-13455,Meat Lovers,Raphael,3,13.72,2024-02-27,Central Park
ORD-13456,Meat Lovers,Michelangelo,2,10.71,2024-05-04,Sewer Lair
ORD-13457,Pepperoni,Donatello,5,22.45,2024-04-07,Central Park
ORD-13458,Veggie,Michelangelo,1,20.18,2023-09-22,Rooftop
ORD-13459,Meat Lovers,Leonardo,1,22.58,2023-10-25,Rooftop
ORD-13460,Supreme,Donatello,5,12.3,2024-02-10,Central Park
ORD-13461,Supreme,Leonardo,1,24.11,2024-02-27,April's Apartment
ORD-13462,Veggie,Donatello,3,19.6,2023-10-17,Rooftop
ORD-13463,Hawaiian,Raphael,2,22.23,2024-04-28,Rooftop
ORD-13464,Pepperoni,Leonardo,3,24.46,2024-07-25,April's Apartment
ORD-13465,Meat Lovers,Raphael,1,21.17,2024-01-06,April's Apartment
ORD-13466,Pepperoni,Michelangelo,4,24.33,2023-11-18,April's Apartment
ORD-13467,Veggie,Michelangelo,1,13.16,2024-07-19,Central Park
ORD-13468,Pepperoni,Donatello,4,11.34,2023-11-30,Central Park
ORD-13469,Supreme,Leonardo,3,10.56,2024-06-08,Central Park
ORD-13470,Supreme,Raphael,1,23.61,2024-04-18,Sewer Lair
ORD-13471,Veggie,Raphael,2,24.54,2024-05-28,Central Park
ORD-13472,Cheese,Raphael,4,18.13,2024-02-12,Rooftop
ORD-13473,Cheese,Michelangelo,5,14.68,2024-01-16,April's Apartment
ORD-13474,Meat Lovers,Donatello,2,14.58,2024-07-28,Sewer Lair
ORD-13475,Hawaiian,Raphael,3,22.52,2024-05-22,Sewer Lair
ORD-13476,Supreme,Donatello,4,15.57,2024-02-10,Central Park
ORD-13477,Supreme,Leonardo,2,13.61,2024-01-26,Central Park
ORD-13478,Hawaiian,Raphael,5,15.57,2024-02-13,April's Apartment
ORD-13479,Veggie,Raphael,2,15.47,2024-05-24,Rooftop
ORD-13480,Pepperoni,Donatello,5,14.43,2024-06-03,Sewer Lair
ORD-13481,Supreme,Leonardo,3,23.01,2024-07-17,April's Apartment
ORD-13482,Hawaiian,Raphael,4,24.91,2023-12-23,Sewer Lair
ORD-13483,Pepperoni,Raphael,1,11.17,2024-04-18,Rooftop
ORD-13484,Veggie,Donatello,1,11.69,2024-07-15,Sewer Lair
ORD-13485,Supreme,Leonardo,5,15.91,2023-11-02,Rooftop
ORD-13486,Pepperoni,Michelangelo,3,18.7,2023-12-02,Sewer Lair
ORD-13487,Meat Lovers,Michelangelo,2,23.87,2024-04-26,Rooftop
ORD-13488,Veggie,Donatello,1,10.04,2024-04-14,Rooftop
ORD-13489,Pepperoni,Raphael,1,17.18,2024-01-14,Central Park
ORD-13490,Cheese,Raphael,5,19.49,2023-11-10,April's Apartment
ORD-13491,Meat Lovers,Michelangelo,1,12.19,2024-02-13,April's Apartment
ORD-13492,Hawaiian,Donatello,3,14.31,2024-07-14,Central Park
ORD-13493,Meat Lovers,Raphael,5,23.88,2024-02-04,Rooftop
ORD-13494,Supreme,Raphael,2,24.92,2024-04-17,Central Park
ORD-13495,Hawaiian,Leonardo,5,13.02,2023-12-26,Sewer Lair
ORD-13496,Veggie,Leonardo,5,18.69,2024-01-12,April's Apartment
ORD-13497,Meat Lovers,Michelangelo,2,15.73,2024-05-19,Central Park
ORD-13498,Cheese,Michelangelo,1,15.18,2023-12-05,Central Park
ORD-13499,Veggie,Raphael,2,13.94,2024-05-02,Sewer Lair
ORD-13500,Veggie,Donatello,4,19.79,2023-08-19,Sewer Lair
ORD-13501,Veggie,Leonardo,1,19.42,2023-12-25,April's Apartment
ORD-13502,Supreme,Donatello,3,18.72,2024-07-23,Sewer Lair
ORD-13503,Supreme,Leonardo,1,10.35,2023-10-10,Central Park
ORD-13504,Supreme,Michelangelo,1,20.22,2024-05-05,Rooftop
ORD-13505,Supreme,Leonardo,5,19.95,2024-03-11,Central Park
ORD-13506,Meat Lovers,Raphael,2,17.57,2024-02-08,April's Apartment
ORD-13507,Hawaiian,Raphael,5,13.44,2024-03-07,Central Park
ORD-13508,Hawaiian,Leonardo,3,13.26,2023-09-06,Central Park
ORD-13509,Cheese,Leonardo,2,20.99,2024-06-17,Rooftop
ORD-13510,Meat Lovers,Michelangelo,1,14.18,2024-07-21,Rooftop
ORD-13511,Hawaiian,Michelangelo,2,20.61,2023-11-15,April's Apartment
ORD-13512,Meat Lovers,Michelangelo,3,20.59,2024-02-27,Rooftop
ORD-13513,Hawaiian,Michelangelo,3,19.41,2024-06-16,April's Apartment
ORD-13514,Meat Lovers,Raphael,1,18.56,2024-04-17,April's Apartment
ORD-13515,Hawaiian,Michelangelo,4,12.56,2024-07-30,April's Apartment
ORD-13516,Cheese,Donatello,4,14.27,2023-10-21,Central Park
ORD-13517,Pepperoni,Michelangelo,4,23.15,2024-04-12,Rooftop
ORD-13518,Cheese,Donatello,1,19.92,2023-12-19,Sewer Lair
ORD-13519,Meat Lovers,Raphael,2,20.73,2024-04-16,April's Apartment
ORD-13520,Veggie,Leonardo,3,12.18,2024-03-20,Central Park
ORD-13521,Cheese,Donatello,5,13.73,2023-08-16,April's Apartment
ORD-13522,Hawaiian,Michelangelo,4,11.51,2023-12-23,April's Apartment
ORD-13523,Meat Lovers,Raphael,1,21.55,2023-11-07,Rooftop
ORD-13524,Meat Lovers,Michelangelo,2,16.72,2024-04-29,Central Park
ORD-13525,Cheese,Raphael,1,22.52,2024-02-04,Sewer Lair
ORD-13526,Cheese,Michelangelo,1,14.54,2023-08-24,Central Park
ORD-13527,Supreme,Leonardo,3,14.22,2024-04-26,April's Apartment
ORD-13528,Supreme,Leonardo,2,20.24,2024-05-21,Central Park
ORD-13529,Pepperoni,Donatello,5,20.98,2024-07-06,April's Apartment
ORD-13530,Pepperoni,Leonardo,5,14.48,2024-06-10,Central Park
ORD-13531,Meat Lovers,Raphael,3,24.27,2024-01-02,Central Park
ORD-13532,Pepperoni,Leonardo,1,12.08,2023-08-12,Sewer Lair
ORD-13533,Veggie,Michelangelo,4,19.56,2023-08-01,Sewer Lair
ORD-13534,Hawaiian,Raphael,3,23.58,2024-02-08,Central Park
ORD-13535,Supreme,Michelangelo,5,22.07,2024-03-28,Central Park
ORD-13536,Pepperoni,Donatello,3,15.58,2023-12-20,Rooftop
ORD-13537,Hawaiian,Raphael,4,12.91,2023-12-19,April's Apartment
ORD-13538,Meat Lovers,Leonardo,4,14.99,2023-10-23,April's Apartment
ORD-13539,Cheese,Donatello,5,13.32,2024-05-17,Central Park
ORD-13540,Cheese,Raphael,3,12.28,2024-07-17,Rooftop
ORD-13541,Meat Lovers,Raphael,3,23.77,2023-09-30,Central Park
ORD-13542,Pepperoni,Raphael,1,23.47,2023-08-31,Rooftop
ORD-13543,Meat Lovers,Leonardo,3,16.23,2024-04-14,Central Park
ORD-13544,Veggie,Leonardo,5,21.46,2023-10-09,Rooftop
ORD-13545,Supreme,Raphael,4,10.74,2023-10-10,Rooftop
ORD-13546,Hawaiian,Michelangelo,4,14.15,2024-01-01,April's Apartment
ORD-13547,Veggie,Donatello,4,14.63,2024-06-25,Rooftop
ORD-13548,Pepperoni,Michelangelo,2,11.18,2024-07-26,Rooftop
ORD-13549,Hawaiian,Raphael,2,17.24,2023-10-21,Sewer Lair
ORD-13550,Hawaiian,Michelangelo,5,11.89,2023-09-03,April's Apartment
ORD-13551,Supreme,Leonardo,1,22.04,2024-05-25,Rooftop
ORD-13552,Veggie,Raphael,5,19.47,2024-06-03,Central Park
ORD-13553,Pepperoni,Michelangelo,1,16.5,2024-04-06,Central Park
ORD-13554,Veggie,Donatello,1,15.48,2023-12-03,April's Apartment
ORD-13555,Hawaiian,Raphael,4,18.04,2024-03-14,April's Apartment
ORD-13556,Pepperoni,Raphael,1,16.64,2023-12-28,Rooftop
ORD-13557,Cheese,Leonardo,3,22.5,2024-07-31,Central Park
ORD-13558,Meat Lovers,Michelangelo,3,15.46,2023-11-07,Rooftop
ORD-13559,Supreme,Raphael,2,19.46,2024-02-23,April's Apartment
ORD-13560,Meat Lovers,Leonardo,4,10.93,2024-06-22,Rooftop
ORD-13561,Hawaiian,Leonardo,1,15.73,2024-01-12,Central Park
ORD-13562,Supreme,Michelangelo,1,14.76,2023-11-15,April's Apartment
ORD-13563,Cheese,Raphael,4,21.13,2023-08-16,April's Apartment
ORD-13564,Meat Lovers,Donatello,3,15.49,2023-11-04,April's Apartment
ORD-13565,Pepperoni,Leonardo,4,12.03,2023-12-10,Rooftop
ORD-13566,Veggie,Raphael,3,23.09,2023-12-25,Sewer Lair
ORD-13567,Supreme,Donatello,5,11.04,2023-08-01,Central Park
ORD-13568,Meat Lovers,Raphael,1,19.43,2024-06-14,Central Park
ORD-13569,Meat Lovers,Leonardo,3,15.69,2023-10-29,Sewer Lair
ORD-13570,Pepperoni,Leonardo,2,19.94,2023-11-08,April's Apartment
ORD-13571,Cheese,Raphael,2,14.8,2024-05-28,Central Park
ORD-13572,Supreme,Michelangelo,5,16.08,2024-06-24,April's Apartment
ORD-13573,Meat Lovers,Raphael,5,17.59,2023-12-31,Sewer Lair
ORD-13574,Meat Lovers,Michelangelo,4,24.8,2023-10-11,April's Apartment
ORD-13575,Supreme,Raphael,3,15.66,2024-03-27,Rooftop
ORD-13576,Supreme,Leonardo,2,23.74,2024-07-20,Rooftop
ORD-13577,Supreme,Raphael,5,14.33,2024-01-28,April's Apartment
ORD-13578,Hawaiian,Donatello,2,24.33,2024-01-30,Sewer Lair
ORD-13579,Cheese,Leonardo,2,22.6,2024-07-07,April's Apartment
ORD-13580,Meat Lovers,Raphael,1,24.42,2023-12-23,Central Park
ORD-13581,Veggie,Donatello,2,17.62,2023-09-02,April's Apartment
ORD-13582,Supreme,Raphael,4,15.43,2023-11-17,Sewer Lair
ORD-13583,Veggie,Raphael,4,12.93,2023-11-17,April's Apartment
ORD-13584,Pepperoni,Donatello,4,22.3,2024-06-24,Rooftop
ORD-13585,Supreme,Donatello,4,12.59,2024-03-11,Rooftop
ORD-13586,Supreme,Michelangelo,1,23.2,2024-01-31,Sewer Lair
ORD-13587,Hawaiian,Raphael,4,15.06,2024-04-02,Central Park
ORD-13588,Supreme,Michelangelo,2,21.43,2023-12-13,Rooftop
ORD-13589,Cheese,Leonardo,4,21.34,2024-07-30,April's Apartment
ORD-13590,Meat Lovers,Leonardo,5,12.53,2023-10-25,Central Park
ORD-13591,Veggie,Raphael,2,21.04,2023-11-17,Rooftop
ORD-13592,Cheese,Donatello,3,22.36,2023-09-10,April's Apartment
ORD-13593,Meat Lovers,Leonardo,5,24.85,2023-11-18,Sewer Lair
ORD-13594,Pepperoni,Donatello,2,14.94,2024-06-19,Rooftop
ORD-13595,Hawaiian,Michelangelo,3,11.2,2023-12-25,Central Park
ORD-13596,Supreme,Michelangelo,4,13.79,2023-11-13,April's Apartment
ORD-13597,Cheese,Raphael,2,19.74,2023-12-27,April's Apartment
ORD-13598,Veggie,Michelangelo,2,23.53,2023-09-04,Central Park
ORD-13599,Pepperoni,Leonardo,2,11.78,2023-11-22,April's Apartment
ORD-13600,Meat Lovers,Leonardo,1,21.93,2024-01-30,Central Park
ORD-13601,Pepperoni,Michelangelo,5,17.19,2023-10-30,Central Park
ORD-13602,Cheese,Donatello,1,19.18,2024-04-20,Central Park
ORD-13603,Veggie,Raphael,4,21.52,2024-07-19,April's Apartment
ORD-13604,Pepperoni,Donatello,1,17.86,2024-01-12,Central Park
ORD-13605,Pepperoni,Donatello,4,20.63,2024-07-12,Rooftop
ORD-13606,Cheese,Michelangelo,3,13.67,2023-09-19,Sewer Lair
ORD-13607,Cheese,Donatello,5,12.83,2024-04-12,Rooftop
ORD-13608,Meat Lovers,Donatello,2,24.3,2023-11-26,Central Park
ORD-13609,Veggie,Leonardo,4,21.95,2024-02-15,Sewer Lair
ORD-13610,Cheese,Michelangelo,3,15.39,2024-04-15,Central Park
ORD-13611,Pepperoni,Raphael,1,10.59,2024-05-14,April's Apartment
ORD-13612,Meat Lovers,Leonardo,3,16.33,2023-12-12,Sewer Lair
ORD-13613,Supreme,Leonardo,5,13.22,2023-09-27,April's Apartment
ORD-13614,Cheese,Donatello,1,20.42,2023-08-06,April's Apartment
ORD-13615,Pepperoni,Raphael,3,16.96,2024-07-26,Central Park
ORD-13616,Hawaiian,Michelangelo,3,11.16,2023-11-13,Sewer Lair
ORD-13617,Hawaiian,Donatello,3,13.69,2024-04-30,Rooftop
ORD-13618,Veggie,Leonardo,2,23.26,2024-02-26,April's Apartment
ORD-13619,Meat Lovers,Donatello,3,18.25,2023-10-16,Central Park
ORD-13620,Meat Lovers,Michelangelo,5,16.78,2024-03-18,April's Apartment
ORD-13621,Veggie,Donatello,1,13.69,2024-03-21,Central Park
ORD-13622,Hawaiian,Raphael,3,13.58,2024-04-12,Rooftop
ORD-13623,Meat Lovers,Michelangelo,5,14.12,2024-05-14,Rooftop
ORD-13624,Cheese,Leonardo,2,18.03,2024-06-27,Sewer Lair
ORD-13625,Meat Lovers,Michelangelo,1,24.11,2023-10-23,Rooftop
ORD-13626,Supreme,Michelangelo,5,16.6,2023-11-28,Rooftop
ORD-13627,Hawaiian,Donatello,3,24.82,2024-03-27,Sewer Lair
ORD-13628,Pepperoni,Donatello,3,21.11,2024-06-28,April's Apartment
ORD-13629,Supreme,Michelangelo,5,16.88,2024-03-10,Rooftop
ORD-13630,Cheese,Donatello,4,14.4,2024-05-09,Rooftop
ORD-13631,Veggie,Leonardo,3,21.29,2023-10-10,Sewer Lair
ORD-13632,Pepperoni,Raphael,2,16.01,2023-11-23,Sewer Lair
ORD-13633,Cheese,Leonardo,4,14.43,2024-04-21,Rooftop
ORD-13634,Veggie,Raphael,5,14.69,2024-07-15,Central Park
ORD-13635,Cheese,Donatello,3,18.14,2024-06-18,April's Apartment
ORD-13636,Cheese,Michelangelo,1,16.25,2024-02-23,Central Park
ORD-13637,Meat Lovers,Leonardo,4,15.39,2024-06-01,Central Park
ORD-13638,Cheese,Leonardo,3,23.02,2023-08-02,Rooftop
ORD-13639,Supreme,Michelangelo,4,17.52,2023-11-27,April's Apartment
ORD-13640,Hawaiian,Donatello,2,15.28,2023-11-02,Sewer Lair
ORD-13641,Hawaiian,Leonardo,5,13.1,2024-03-22,Central Park
ORD-13642,Hawaiian,Michelangelo,1,11.68,2024-02-26,Sewer Lair
ORD-13643,Meat Lovers,Michelangelo,1,13.32,2023-12-18,April's Apartment
ORD-13644,Veggie,Donatello,3,18.79,2023-10-17,Central Park
ORD-13645,Cheese,Michelangelo,4,13.85,2024-01-12,Rooftop
ORD-13646,Meat Lovers,Raphael,4,13.28,2024-06-02,Sewer Lair
ORD-13647,Supreme,Leonardo,2,16.66,2024-07-10,Central Park
ORD-13648,Meat Lovers,Donatello,5,21.15,2023-12-31,Sewer Lair
ORD-13649,Cheese,Raphael,5,11.67,2024-02-26,Rooftop
ORD-13650,Cheese,Leonardo,2,11.4,2024-01-27,Rooftop
ORD-13651,Supreme,Leonardo,4,24.8,2024-01-22,Central Park
ORD-13652,Veggie,Donatello,4,19.59,2023-08-19,Sewer Lair
ORD-13653,Cheese,Leonardo,5,23.99,2023-08-11,Central Park
ORD-13654,Meat Lovers,Donatello,3,19.71,2024-06-23,Sewer Lair
ORD-13655,Cheese,Michelangelo,1,15.08,2023-10-06,Rooftop
ORD-13656,Cheese,Michelangelo,2,14.57,2023-08-23,Rooftop
ORD-13657,Veggie,Leonardo,4,13.84,2024-05-20,Central Park
ORD-13658,Supreme,Michelangelo,2,10.62,2023-08-18,Sewer Lair
ORD-13659,Veggie,Raphael,4,18.96,2023-12-21,April's Apartment
ORD-13660,Hawaiian,Donatello,4,21.43,2024-05-06,Central Park
ORD-13661,Meat Lovers,Leonardo,5,20.25,2024-03-12,Rooftop
ORD-13662,Hawaiian,Raphael,3,21.76,2023-09-30,Sewer Lair
ORD-13663,Pepperoni,Leonardo,5,10.86,2024-01-27,Rooftop
ORD-13664,Meat Lovers,Donatello,1,14.18,2023-08-18,Sewer Lair
ORD-13665,Cheese,Leonardo,1,24.41,2023-08-06,Rooftop
ORD-13666,Supreme,Raphael,4,20.73,2024-05-22,Rooftop
ORD-13667,Meat Lovers,Donatello,4,10.27,2024-02-02,April's Apartment
ORD-13668,Meat Lovers,Raphael,4,13.79,2024-07-09,April's Apartment
ORD-13669,Pepperoni,Michelangelo,4,23.94,2024-07-13,Sewer Lair
ORD-13670,Veggie,Donatello,2,21.67,2024-07-28,Central Park
ORD-13671,Pepperoni,Donatello,5,18.0,2023-12-03,Central Park
ORD-13672,Supreme,Michelangelo,1,22.28,2023-09-01,April's Apartment
ORD-13673,Pepperoni,Donatello,5,16.95,2024-05-11,Sewer Lair
ORD-13674,Veggie,Raphael,4,14.55,2023-10-31,Sewer Lair
ORD-13675,Cheese,Donatello,3,12.69,2024-02-15,Sewer Lair
ORD-13676,Meat Lovers,Michelangelo,5,19.43,2023-09-08,Sewer Lair
ORD-13677,Hawaiian,Michelangelo,5,21.93,2024-01-02,Sewer Lair
ORD-13678,Cheese,Donatello,3,16.67,2023-09-24,Central Park
ORD-13679,Meat Lovers,Raphael,5,10.96,2024-03-15,Sewer Lair
ORD-13680,Cheese,Leonardo,4,16.06,2024-07-03,Central Park
ORD-13681,Veggie,Michelangelo,2,23.6,2023-10-16,Rooftop
ORD-13682,Pepperoni,Raphael,1,12.0,2023-12-31,Rooftop
ORD-13683,Meat Lovers,Leonardo,2,20.4,2024-02-27,Rooftop
ORD-13684,Cheese,Leonardo,3,19.66,2024-02-08,Sewer Lair
ORD-13685,Veggie,Donatello,1,19.3,2024-05-20,Central Park
ORD-13686,Pepperoni,Leonardo,2,20.78,2024-03-19,Rooftop
ORD-13687,Hawaiian,Donatello,1,10.1,2023-10-04,April's Apartment
ORD-13688,Meat Lovers,Michelangelo,5,13.55,2023-09-14,Sewer Lair
ORD-13689,Supreme,Michelangelo,5,21.67,2023-11-11,Rooftop
ORD-13690,Meat Lovers,Donatello,2,13.79,2024-01-18,Rooftop
ORD-13691,Hawaiian,Raphael,4,19.85,2023-12-12,Sewer Lair
ORD-13692,Veggie,Raphael,4,10.41,2024-02-11,April's Apartment
ORD-13693,Meat Lovers,Donatello,1,21.14,2023-09-15,April's Apartment
ORD-13694,Hawaiian,Raphael,1,10.3,2023-08-20,Sewer Lair
ORD-13695,Supreme,Donatello,3,10.63,2024-03-01,Sewer Lair
ORD-13696,Cheese,Leonardo,2,18.9,2023-11-19,April's Apartment
ORD-13697,Hawaiian,Leonardo,3,19.28,2024-05-22,Central Park
ORD-13698,Veggie,Donatello,1,20.4,2024-04-30,April's Apartment
ORD-13699,Hawaiian,Michelangelo,4,10.68,2024-06-17,Rooftop
ORD-13700,Veggie,Leonardo,3,16.18,2024-06-18,Sewer Lair
ORD-13701,Cheese,Leonardo,2,15.91,2024-04-16,April's Apartment
ORD-13702,Pepperoni,Donatello,1,17.28,2024-05-14,Sewer Lair
ORD-13703,Cheese,Leonardo,4,14.66,2024-04-27,Central Park
ORD-13704,Veggie,Raphael,2,19.22,2023-09-21,Sewer Lair
ORD-13705,Veggie,Raphael,5,14.52,2023-12-11,Sewer Lair
ORD-13706,Meat Lovers,Raphael,5,23.01,2023-09-16,April's Apartment
ORD-13707,Pepperoni,Michelangelo,3,16.01,2023-09-16,April's Apartment
ORD-13708,Pepperoni,Leonardo,5,12.41,2024-07-15,Central Park
ORD-13709,Supreme,Raphael,3,17.5,2024-07-25,April's Apartment
ORD-13710,Meat Lovers,Leonardo,4,18.32,2024-07-02,Rooftop
ORD-13711,Supreme,Leonardo,1,11.59,2024-03-09,Rooftop
ORD-13712,Hawaiian,Leonardo,4,10.61,2024-04-18,Sewer Lair
ORD-13713,Hawaiian,Donatello,4,22.36,2023-11-09,Sewer Lair
ORD-13714,Meat Lovers,Donatello,4,10.85,2023-10-08,Sewer Lair
ORD-13715,Cheese,Leonardo,1,12.31,2024-06-01,Central Park
ORD-13716,Supreme,Michelangelo,1,23.97,2023-11-16,Rooftop
ORD-13717,Veggie,Raphael,4,17.79,2023-12-31,Rooftop
ORD-13718,Meat Lovers,Michelangelo,3,10.57,2023-10-10,Sewer Lair
ORD-13719,Hawaiian,Leonardo,4,17.53,2024-02-20,April's Apartment
ORD-13720,Veggie,Leonardo,3,22.15,2023-09-18,Rooftop
ORD-13721,Hawaiian,Michelangelo,1,12.69,2023-11-11,Central Park
ORD-13722,Veggie,Donatello,1,13.47,2024-03-29,Central Park
ORD-13723,Hawaiian,Leonardo,2,16.32,2024-04-07,Rooftop
ORD-13724,Cheese,Michelangelo,3,12.36,2024-03-21,Sewer Lair
ORD-13725,Meat Lovers,Donatello,1,22.97,2024-01-10,April's Apartment
ORD-13726,Meat Lovers,Raphael,5,16.43,2024-05-03,Rooftop
ORD-13727,Veggie,Leonardo,5,18.58,2024-05-26,Rooftop
ORD-13728,Veggie,Michelangelo,2,16.98,2024-06-06,Rooftop
ORD-13729,Supreme,Raphael,5,23.6,2023-10-30,Sewer Lair
ORD-13730,Pepperoni,Donatello,3,21.1,2024-07-02,Rooftop
ORD-13731,Cheese,Raphael,3,20.08,2023-09-14,April's Apartment
ORD-13732,Cheese,Leonardo,1,13.38,2024-03-05,Rooftop
ORD-13733,Supreme,Leonardo,4,17.05,2023-11-19,Sewer Lair
ORD-13734,Hawaiian,Michelangelo,3,22.97,2024-03-03,Central Park
ORD-13735,Hawaiian,Leonardo,5,14.2,2024-06-01,April's Apartment
ORD-13736,Veggie,Donatello,3,17.71,2024-05-06,Central Park
ORD-13737,Hawaiian,Donatello,2,17.94,2024-04-25,Central Park
ORD-13738,Veggie,Leonardo,1,16.76,2024-06-03,Central Park
ORD-13739,Hawaiian,Michelangelo,2,20.45,2024-02-18,Central Park
ORD-13740,Hawaiian,Michelangelo,1,24.05,2024-07-17,Rooftop
ORD-13741,Supreme,Raphael,1,19.08,2023-10-09,April's Apartment
ORD-13742,Meat Lovers,Leonardo,4,18.71,2024-07-11,Sewer Lair
ORD-13743,Meat Lovers,Raphael,1,10.52,2024-04-15,Rooftop
ORD-13744,Hawaiian,Donatello,4,21.48,2024-01-03,Rooftop
ORD-13745,Veggie,Leonardo,2,20.39,2024-01-15,Sewer Lair
ORD-13746,Hawaiian,Donatello,2,18.11,2023-09-20,April's Apartment
ORD-13747,Supreme,Leonardo,3,19.95,2024-04-27,Central Park
ORD-13748,Meat Lovers,Raphael,5,11.61,2024-05-12,April's Apartment
ORD-13749,Veggie,Michelangelo,5,11.86,2023-12-05,Central Park
ORD-13750,Meat Lovers,Michelangelo,5,24.58,2023-10-11,Central Park
ORD-13751,Veggie,Donatello,1,21.53,2024-02-01,Rooftop
ORD-13752,Meat Lovers,Leonardo,1,13.39,2024-03-27,Rooftop
ORD-13753,Meat Lovers,Michelangelo,1,17.34,2024-01-27,Central Park
ORD-13754,Supreme,Michelangelo,2,13.14,2023-12-25,Rooftop
ORD-13755,Cheese,Raphael,3,24.89,2023-11-06,Sewer Lair
ORD-13756,Hawaiian,Michelangelo,5,18.83,2024-02-16,Sewer Lair
ORD-13757,Supreme,Raphael,3,22.98,2023-09-04,Sewer Lair
ORD-13758,Hawaiian,Leonardo,4,19.41,2024-04-24,Central Park
ORD-13759,Supreme,Donatello,3,23.68,2024-07-27,Central Park
ORD-13760,Supreme,Donatello,2,20.88,2024-05-29,Central Park
ORD-13761,Pepperoni,Michelangelo,5,15.77,2024-01-25,Central Park
ORD-13762,Cheese,Raphael,4,23.24,2024-02-07,Central Park
