Order ID: ORD-00001, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 2, Price: $23.54, Order Date: 2024-01-02, Delivery Location: Rooftop
Order ID: ORD-12434, Turtle: Donatello, Pizza Type: Supreme, Quantity: 3, Price: $19.96, Order Date: 2023-10-29, Delivery Location: Sewer Lair
Order ID: ORD-12435, Turtle: Raphael, Pizza Type: Veggie, Quantity: 1, Price: $19.72, Order Date: 2024-02-03, Delivery Location: Central Park
Order ID: ORD-12436, Turtle: Donatello, Pizza Type: Cheese, Quantity: 1, Price: $17.69, Order Date: 2023-08-24, Delivery Location: Rooftop
Order ID: ORD-12437, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 3, Price: $23.56, Order Date: 2023-10-23, Delivery Location: April's Apartment
Order ID: ORD-12438, Turtle: Raphael, Pizza Type: Supreme, Quantity: 1, Price: $13.22, Order Date: 2024-05-15, Delivery Location: April's Apartment
Order ID: ORD-12439, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 3, Price: $16.19, Order Date: 2024-07-12, Delivery Location: April's Apartment
Order ID: ORD-12440, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 3, Price: $18.92, Order Date: 2023-11-04, Delivery Location: Rooftop
Order ID: ORD-12441, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 3, Price: $19.14, Order Date: 2023-12-20, Delivery Location: Central Park
Order ID: ORD-12442, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 1, Price: $12.07, Order Date: 2023-12-12, Delivery Location: Rooftop
Order ID: ORD-12443, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 2, Price: $21.98, Order Date: 2024-07-11, Delivery Location: Central Park
Order ID: ORD-12444, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 1, Price: $11.27, Order Date: 2023-12-10, Delivery Location: Rooftop
Order ID: ORD-12445, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 2, Price: $13.00, Order Date: 2024-01-02, Delivery Location: Central Park
Order ID: ORD-12446, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 5, Price: $19.09, Order Date: 2023-10-29, Delivery Location: April's Apartment
Order ID: ORD-12447, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 1, Price: $10.75, Order Date: 2024-05-19, Delivery Location: Central Park
Order ID: ORD-12448, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 2, Price: $18.99, Order Date: 2024-04-19, Delivery Location: April's Apartment
Order ID: ORD-12449, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 1, Price: $19.15, Order Date: 2024-04-08, Delivery Location: Central Park
Order ID: ORD-12450, Turtle: Donatello, Pizza Type: Veggie, Quantity: 1, Price: $23.65, Order Date: 2023-11-05, Delivery Location: Sewer Lair
Order ID: ORD-12451, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 2, Price: $15.02, Order Date: 2024-01-17, Delivery Location: Central Park
Order ID: ORD-12452, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 1, Price: $19.86, Order Date: 2023-08-26, Delivery Location: Central Park
Order ID: ORD-12453, Turtle: Donatello, Pizza Type: Cheese, Quantity: 3, Price: $15.68, Order Date: 2024-05-19, Delivery Location: Sewer Lair
Order ID: ORD-12454, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 1, Price: $19.14, Order Date: 2024-05-13, Delivery Location: April's Apartment
Order ID: ORD-12455, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 2, Price: $12.51, Order Date: 2024-03-31, Delivery Location: Rooftop
Order ID: ORD-12456, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 1, Price: $24.15, Order Date: 2024-02-25, Delivery Location: Central Park
Order ID: ORD-12457, Turtle: Raphael, Pizza Type: Supreme, Quantity: 4, Price: $13.07, Order Date: 2024-03-06, Delivery Location: Sewer Lair
Order ID: ORD-12458, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 3, Price: $18.66, Order Date: 2024-01-19, Delivery Location: April's Apartment
Order ID: ORD-12459, Turtle: Donatello, Pizza Type: Supreme, Quantity: 2, Price: $14.82, Order Date: 2023-10-20, Delivery Location: Central Park
Order ID: ORD-12460, Turtle: Donatello, Pizza Type: Supreme, Quantity: 1, Price: $12.27, Order Date: 2024-03-16, Delivery Location: Sewer Lair
Order ID: ORD-12461, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 3, Price: $14.79, Order Date: 2023-11-06, Delivery Location: Sewer Lair
Order ID: ORD-12462, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 3, Price: $21.36, Order Date: 2024-01-09, Delivery Location: Sewer Lair
Order ID: ORD-12463, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 1, Price: $10.91, Order Date: 2023-10-09, Delivery Location: Sewer Lair
Order ID: ORD-12464, Turtle: Donatello, Pizza Type: Supreme, Quantity: 2, Price: $17.55, Order Date: 2024-06-14, Delivery Location: April's Apartment
Order ID: ORD-12465, Turtle: Raphael, Pizza Type: Cheese, Quantity: 3, Price: $17.18, Order Date: 2024-01-18, Delivery Location: Central Park
Order ID: ORD-12466, Turtle: Raphael, Pizza Type: Cheese, Quantity: 5, Price: $11.78, Order Date: 2023-11-10, Delivery Location: Rooftop
Order ID: ORD-12467, Turtle: Donatello, Pizza Type: Supreme, Quantity: 4, Price: $11.85, Order Date: 2024-06-26, Delivery Location: April's Apartment
Order ID: ORD-12468, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 1, Price: $13.13, Order Date: 2023-09-04, Delivery Location: April's Apartment
Order ID: ORD-12469, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 1, Price: $18.30, Order Date: 2023-11-23, Delivery Location: April's Apartment
Order ID: ORD-12470, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 3, Price: $15.27, Order Date: 2023-11-04, Delivery Location: April's Apartment
Order ID: ORD-12471, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 1, Price: $24.81, Order Date: 2023-10-01, Delivery Location: Central Park
Order ID: ORD-12472, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 3, Price: $23.21, Order Date: 2024-06-25, Delivery Location: Sewer Lair
Order ID: ORD-12473, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 2, Price: $11.71, Order Date: 2023-08-02, Delivery Location: April's Apartment
Order ID: ORD-12474, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 5, Price: $20.47, Order Date: 2024-02-22, Delivery Location: Sewer Lair
Order ID: ORD-12475, Turtle: Raphael, Pizza Type: Cheese, Quantity: 1, Price: $21.08, Order Date: 2023-09-01, Delivery Location: Rooftop
Order ID: ORD-12476, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 3, Price: $19.71, Order Date: 2024-02-23, Delivery Location: Sewer Lair
Order ID: ORD-12477, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 5, Price: $18.93, Order Date: 2023-10-12, Delivery Location: Central Park
Order ID: ORD-12478, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 3, Price: $11.54, Order Date: 2023-10-25, Delivery Location: Rooftop
Order ID: ORD-12479, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 1, Price: $17.93, Order Date: 2024-01-25, Delivery Location: Sewer Lair
Order ID: ORD-12480, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 1, Price: $12.03, Order Date: 2024-01-19, Delivery Location: Central Park
Order ID: ORD-12481, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 5, Price: $17.87, Order Date: 2023-08-11, Delivery Location: Central Park
Order ID: ORD-12482, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 3, Price: $19.36, Order Date: 2024-06-28, Delivery Location: Rooftop
Order ID: ORD-12483, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 4, Price: $20.64, Order Date: 2024-06-02, Delivery Location: April's Apartment
Order ID: ORD-12484, Turtle: Donatello, Pizza Type: Cheese, Quantity: 4, Price: $24.31, Order Date: 2023-10-27, Delivery Location: Rooftop
Order ID: ORD-12485, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 3, Price: $14.27, Order Date: 2023-09-12, Delivery Location: Central Park
Order ID: ORD-12486, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 4, Price: $12.37, Order Date: 2024-03-11, Delivery Location: Rooftop
Order ID: ORD-12487, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 4, Price: $22.70, Order Date: 2023-11-20, Delivery Location: Central Park
Order ID: ORD-12488, Turtle: Donatello, Pizza Type: Cheese, Quantity: 1, Price: $22.30, Order Date: 2024-01-21, Delivery Location: Central Park
Order ID: ORD-12489, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 4, Price: $21.57, Order Date: 2024-01-23, Delivery Location: Rooftop
Order ID: ORD-12490, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 3, Price: $11.38, Order Date: 2023-10-08, Delivery Location: Rooftop
Order ID: ORD-12491, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 4, Price: $18.94, Order Date: 2023-09-26, Delivery Location: Sewer Lair
Order ID: ORD-12492, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 1, Price: $19.17, Order Date: 2023-09-03, Delivery Location: Rooftop
Order ID: ORD-12493, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 3, Price: $19.88, Order Date: 2024-04-24, Delivery Location: April's Apartment
Order ID: ORD-12494, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 5, Price: $23.41, Order Date: 2023-08-10, Delivery Location: April's Apartment
Order ID: ORD-12495, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 5, Price: $24.73, Order Date: 2023-09-30, Delivery Location: April's Apartment
Order ID: ORD-12496, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 3, Price: $20.80, Order Date: 2024-05-18, Delivery Location: Central Park
Order ID: ORD-12497, Turtle: Donatello, Pizza Type: Veggie, Quantity: 2, Price: $15.69, Order Date: 2024-02-28, Delivery Location: Rooftop
Order ID: ORD-12498, Turtle: Donatello, Pizza Type: Supreme, Quantity: 3, Price: $18.72, Order Date: 2023-11-09, Delivery Location: Sewer Lair
Order ID: ORD-12499, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 1, Price: $12.01, Order Date: 2024-01-19, Delivery Location: April's Apartment
Order ID: ORD-12500, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 5, Price: $17.96, Order Date: 2024-07-19, Delivery Location: April's Apartment
Order ID: ORD-12501, Turtle: Donatello, Pizza Type: Supreme, Quantity: 2, Price: $10.05, Order Date: 2024-04-23, Delivery Location: Central Park
Order ID: ORD-12502, Turtle: Raphael, Pizza Type: Supreme, Quantity: 2, Price: $21.81, Order Date: 2023-10-19, Delivery Location: Rooftop
Order ID: ORD-12503, Turtle: Raphael, Pizza Type: Cheese, Quantity: 3, Price: $19.91, Order Date: 2024-03-10, Delivery Location: Rooftop
Order ID: ORD-12504, Turtle: Donatello, Pizza Type: Veggie, Quantity: 2, Price: $10.06, Order Date: 2024-03-22, Delivery Location: Sewer Lair
Order ID: ORD-12505, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 1, Price: $13.49, Order Date: 2024-05-12, Delivery Location: Rooftop
Order ID: ORD-12506, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 1, Price: $20.11, Order Date: 2024-04-18, Delivery Location: April's Apartment
Order ID: ORD-12507, Turtle: Donatello, Pizza Type: Supreme, Quantity: 4, Price: $15.62, Order Date: 2024-03-17, Delivery Location: Central Park
Order ID: ORD-12508, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 3, Price: $12.28, Order Date: 2024-07-22, Delivery Location: Central Park
Order ID: ORD-12509, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 2, Price: $24.62, Order Date: 2024-02-07, Delivery Location: Rooftop
Order ID: ORD-12510, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 3, Price: $12.56, Order Date: 2024-02-10, Delivery Location: April's Apartment
Order ID: ORD-12511, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 3, Price: $18.56, Order Date: 2024-04-09, Delivery Location: April's Apartment
Order ID: ORD-12512, Turtle: Raphael, Pizza Type: Cheese, Quantity: 4, Price: $19.54, Order Date: 2024-02-21, Delivery Location: Central Park
Order ID: ORD-12513, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 4, Price: $18.19, Order Date: 2024-07-25, Delivery Location: Sewer Lair
Order ID: ORD-12514, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 3, Price: $20.84, Order Date: 2023-12-13, Delivery Location: April's Apartment
Order ID: ORD-12515, Turtle: Raphael, Pizza Type: Supreme, Quantity: 2, Price: $16.01, Order Date: 2023-10-07, Delivery Location: Central Park
Order ID: ORD-12516, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 1, Price: $20.47, Order Date: 2024-03-26, Delivery Location: Central Park
Order ID: ORD-12517, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 5, Price: $15.75, Order Date: 2024-06-24, Delivery Location: Rooftop
Order ID: ORD-12518, Turtle: Donatello, Pizza Type: Supreme, Quantity: 5, Price: $19.95, Order Date: 2024-07-12, Delivery Location: Central Park
Order ID: ORD-12519, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 3, Price: $13.81, Order Date: 2024-04-15, Delivery Location: Sewer Lair
Order ID: ORD-12520, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 1, Price: $19.30, Order Date: 2023-08-31, Delivery Location: Rooftop
Order ID: ORD-12521, Turtle: Raphael, Pizza Type: Cheese, Quantity: 4, Price: $17.70, Order Date: 2024-01-31, Delivery Location: April's Apartment
Order ID: ORD-12522, Turtle: Donatello, Pizza Type: Veggie, Quantity: 1, Price: $19.77, Order Date: 2024-04-03, Delivery Location: Sewer Lair
Order ID: ORD-12523, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 5, Price: $18.40, Order Date: 2024-02-06, Delivery Location: April's Apartment
Order ID: ORD-12524, Turtle: Raphael, Pizza Type: Supreme, Quantity: 4, Price: $17.36, Order Date: 2024-03-04, Delivery Location: Central Park
Order ID: ORD-12525, Turtle: Donatello, Pizza Type: Veggie, Quantity: 5, Price: $15.13, Order Date: 2024-07-07, Delivery Location: Sewer Lair
Order ID: ORD-12526, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 5, Price: $14.85, Order Date: 2023-11-08, Delivery Location: April's Apartment
Order ID: ORD-12527, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 4, Price: $11.19, Order Date: 2023-12-04, Delivery Location: April's Apartment
Order ID: ORD-12528, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 4, Price: $20.69, Order Date: 2024-06-18, Delivery Location: Rooftop
Order ID: ORD-12529, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 3, Price: $10.49, Order Date: 2023-12-24, Delivery Location: Sewer Lair
Order ID: ORD-12530, Turtle: Donatello, Pizza Type: Supreme, Quantity: 2, Price: $19.58, Order Date: 2023-10-11, Delivery Location: Central Park
Order ID: ORD-12531, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 2, Price: $16.92, Order Date: 2024-02-21, Delivery Location: Sewer Lair
Order ID: ORD-12532, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 5, Price: $13.47, Order Date: 2024-04-24, Delivery Location: Central Park
Order ID: ORD-12533, Turtle: Donatello, Pizza Type: Veggie, Quantity: 1, Price: $12.39, Order Date: 2024-03-28, Delivery Location: Central Park
Order ID: ORD-12534, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 5, Price: $19.48, Order Date: 2024-01-18, Delivery Location: Central Park
Order ID: ORD-12535, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 4, Price: $20.96, Order Date: 2024-04-11, Delivery Location: April's Apartment
Order ID: ORD-12536, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 1, Price: $23.72, Order Date: 2023-12-25, Delivery Location: Rooftop
Order ID: ORD-12537, Turtle: Donatello, Pizza Type: Cheese, Quantity: 4, Price: $23.47, Order Date: 2024-06-10, Delivery Location: Central Park
Order ID: ORD-12538, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 4, Price: $23.09, Order Date: 2023-10-23, Delivery Location: Rooftop
Order ID: ORD-12539, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 2, Price: $14.27, Order Date: 2023-12-27, Delivery Location: Sewer Lair
Order ID: ORD-12540, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $17.64, Order Date: 2023-10-29, Delivery Location: Sewer Lair
Order ID: ORD-12541, Turtle: Raphael, Pizza Type: Veggie, Quantity: 2, Price: $20.07, Order Date: 2023-12-20, Delivery Location: Central Park
Order ID: ORD-12542, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 3, Price: $13.26, Order Date: 2024-04-03, Delivery Location: Rooftop
Order ID: ORD-12543, Turtle: Raphael, Pizza Type: Cheese, Quantity: 1, Price: $18.11, Order Date: 2023-08-18, Delivery Location: Central Park
Order ID: ORD-12544, Turtle: Raphael, Pizza Type: Supreme, Quantity: 1, Price: $15.80, Order Date: 2023-11-25, Delivery Location: Sewer Lair
Order ID: ORD-12545, Turtle: Donatello, Pizza Type: Supreme, Quantity: 5, Price: $14.95, Order Date: 2023-10-09, Delivery Location: April's Apartment
Order ID: ORD-12546, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 2, Price: $15.73, Order Date: 2023-11-27, Delivery Location: Rooftop
Order ID: ORD-12547, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 3, Price: $16.18, Order Date: 2024-05-02, Delivery Location: Sewer Lair
Order ID: ORD-12548, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 3, Price: $13.36, Order Date: 2023-11-14, Delivery Location: Central Park
Order ID: ORD-12549, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 4, Price: $23.31, Order Date: 2023-11-23, Delivery Location: April's Apartment
Order ID: ORD-12550, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 3, Price: $22.21, Order Date: 2023-10-13, Delivery Location: April's Apartment
Order ID: ORD-12551, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 1, Price: $22.34, Order Date: 2024-07-23, Delivery Location: Rooftop
Order ID: ORD-12552, Turtle: Donatello, Pizza Type: Cheese, Quantity: 5, Price: $18.72, Order Date: 2024-04-04, Delivery Location: April's Apartment
Order ID: ORD-12553, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 3, Price: $11.35, Order Date: 2023-09-24, Delivery Location: Sewer Lair
Order ID: ORD-12554, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 4, Price: $15.30, Order Date: 2023-10-20, Delivery Location: Rooftop
Order ID: ORD-12555, Turtle: Raphael, Pizza Type: Veggie, Quantity: 3, Price: $11.35, Order Date: 2024-02-21, Delivery Location: Central Park
Order ID: ORD-12556, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $19.76, Order Date: 2024-05-31, Delivery Location: April's Apartment
Order ID: ORD-12557, Turtle: Donatello, Pizza Type: Veggie, Quantity: 3, Price: $10.00, Order Date: 2023-12-28, Delivery Location: Rooftop
Order ID: ORD-12558, Turtle: Raphael, Pizza Type: Veggie, Quantity: 3, Price: $16.22, Order Date: 2024-01-27, Delivery Location: April's Apartment
Order ID: ORD-12559, Turtle: Raphael, Pizza Type: Veggie, Quantity: 2, Price: $19.68, Order Date: 2024-04-05, Delivery Location: Sewer Lair
Order ID: ORD-12560, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 1, Price: $14.68, Order Date: 2024-04-12, Delivery Location: April's Apartment
Order ID: ORD-12561, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 2, Price: $24.87, Order Date: 2023-11-27, Delivery Location: Sewer Lair
Order ID: ORD-12562, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 1, Price: $23.82, Order Date: 2024-07-29, Delivery Location: Rooftop
Order ID: ORD-12563, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 5, Price: $15.12, Order Date: 2024-03-16, Delivery Location: Central Park
Order ID: ORD-12564, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 4, Price: $23.54, Order Date: 2023-11-05, Delivery Location: Rooftop
Order ID: ORD-12565, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $11.07, Order Date: 2023-10-19, Delivery Location: Central Park
Order ID: ORD-12566, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 1, Price: $14.80, Order Date: 2024-07-14, Delivery Location: Rooftop
Order ID: ORD-12567, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 4, Price: $13.25, Order Date: 2023-09-16, Delivery Location: Sewer Lair
Order ID: ORD-12568, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 1, Price: $20.65, Order Date: 2024-02-08, Delivery Location: Central Park
Order ID: ORD-12569, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 1, Price: $14.50, Order Date: 2023-12-14, Delivery Location: Rooftop
Order ID: ORD-12570, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 5, Price: $23.78, Order Date: 2024-06-14, Delivery Location: Sewer Lair
Order ID: ORD-12571, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 2, Price: $18.34, Order Date: 2024-05-06, Delivery Location: Sewer Lair
Order ID: ORD-12572, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 2, Price: $15.37, Order Date: 2024-02-14, Delivery Location: Sewer Lair
Order ID: ORD-12573, Turtle: Donatello, Pizza Type: Cheese, Quantity: 2, Price: $22.61, Order Date: 2024-01-11, Delivery Location: April's Apartment
Order ID: ORD-12574, Turtle: Raphael, Pizza Type: Veggie, Quantity: 1, Price: $16.75, Order Date: 2023-10-05, Delivery Location: Sewer Lair
Order ID: ORD-12575, Turtle: Donatello, Pizza Type: Cheese, Quantity: 1, Price: $11.91, Order Date: 2024-04-21, Delivery Location: April's Apartment
Order ID: ORD-12576, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 5, Price: $11.65, Order Date: 2023-09-18, Delivery Location: Rooftop
Order ID: ORD-12577, Turtle: Donatello, Pizza Type: Supreme, Quantity: 1, Price: $19.47, Order Date: 2024-05-14, Delivery Location: Central Park
Order ID: ORD-12578, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 1, Price: $18.00, Order Date: 2023-11-12, Delivery Location: April's Apartment
Order ID: ORD-12579, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 5, Price: $15.79, Order Date: 2024-06-20, Delivery Location: Sewer Lair
Order ID: ORD-12580, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 4, Price: $15.60, Order Date: 2024-05-08, Delivery Location: Rooftop
Order ID: ORD-12581, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 5, Price: $24.44, Order Date: 2024-02-06, Delivery Location: Sewer Lair
Order ID: ORD-12582, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 3, Price: $21.03, Order Date: 2024-06-10, Delivery Location: April's Apartment
Order ID: ORD-12583, Turtle: Raphael, Pizza Type: Supreme, Quantity: 3, Price: $18.53, Order Date: 2024-05-17, Delivery Location: April's Apartment
Order ID: ORD-12584, Turtle: Raphael, Pizza Type: Veggie, Quantity: 2, Price: $12.16, Order Date: 2023-08-26, Delivery Location: April's Apartment
Order ID: ORD-12585, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 5, Price: $22.95, Order Date: 2024-01-25, Delivery Location: April's Apartment
Order ID: ORD-12586, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 5, Price: $12.28, Order Date: 2023-12-13, Delivery Location: April's Apartment
Order ID: ORD-12587, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 1, Price: $21.52, Order Date: 2024-06-18, Delivery Location: April's Apartment
Order ID: ORD-12588, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 1, Price: $22.88, Order Date: 2023-08-24, Delivery Location: Central Park
Order ID: ORD-12589, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 3, Price: $12.82, Order Date: 2023-11-10, Delivery Location: April's Apartment
Order ID: ORD-12590, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 1, Price: $23.83, Order Date: 2023-08-01, Delivery Location: Central Park
Order ID: ORD-12591, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 4, Price: $16.74, Order Date: 2023-11-17, Delivery Location: April's Apartment
Order ID: ORD-12592, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 1, Price: $12.22, Order Date: 2024-04-10, Delivery Location: April's Apartment
Order ID: ORD-12593, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 2, Price: $17.43, Order Date: 2023-11-06, Delivery Location: Central Park
Order ID: ORD-12594, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 2, Price: $22.93, Order Date: 2024-03-24, Delivery Location: Central Park
Order ID: ORD-12595, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 1, Price: $10.47, Order Date: 2024-01-26, Delivery Location: April's Apartment
Order ID: ORD-12596, Turtle: Raphael, Pizza Type: Supreme, Quantity: 1, Price: $21.09, Order Date: 2023-12-19, Delivery Location: Rooftop
Order ID: ORD-12597, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 4, Price: $13.13, Order Date: 2024-02-28, Delivery Location: Rooftop
Order ID: ORD-12598, Turtle: Donatello, Pizza Type: Supreme, Quantity: 1, Price: $16.76, Order Date: 2023-11-05, Delivery Location: Rooftop
Order ID: ORD-12599, Turtle: Donatello, Pizza Type: Veggie, Quantity: 2, Price: $13.86, Order Date: 2024-07-05, Delivery Location: April's Apartment
Order ID: ORD-12600, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 1, Price: $10.94, Order Date: 2023-11-22, Delivery Location: April's Apartment
Order ID: ORD-12601, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 3, Price: $12.50, Order Date: 2024-05-29, Delivery Location: Sewer Lair
Order ID: ORD-12602, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 3, Price: $19.79, Order Date: 2024-04-26, Delivery Location: Central Park
Order ID: ORD-12603, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 3, Price: $13.08, Order Date: 2024-03-20, Delivery Location: Rooftop
Order ID: ORD-12604, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 4, Price: $17.81, Order Date: 2024-07-31, Delivery Location: Sewer Lair
Order ID: ORD-12605, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 3, Price: $15.53, Order Date: 2024-07-13, Delivery Location: April's Apartment
Order ID: ORD-12606, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 1, Price: $13.03, Order Date: 2024-07-10, Delivery Location: April's Apartment
Order ID: ORD-12607, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 2, Price: $11.88, Order Date: 2023-11-14, Delivery Location: Rooftop
Order ID: ORD-12608, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 3, Price: $22.66, Order Date: 2023-09-10, Delivery Location: Rooftop
Order ID: ORD-12609, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 3, Price: $17.98, Order Date: 2023-08-22, Delivery Location: April's Apartment
Order ID: ORD-12610, Turtle: Raphael, Pizza Type: Veggie, Quantity: 2, Price: $11.85, Order Date: 2024-06-08, Delivery Location: Sewer Lair
